time_s,truth_x,truth_y,truth_z,estimate_x,estimate_y,estimate_z,position_error_m,rotation_error_deg,sim_latency_s
33.9,-11.161780355124877,2.0730255972800094e-07,0.1499998824417526,-10.808194318023055,0.015575669546934281,-0.8837702932725505,1.0926785697788157,3.7636631073684637,0.03800000000000381
34.0,-11.10399036758209,2.0596094049457692e-07,0.14999991337772667,-10.796352064184038,0.02208440757300461,-0.8429293185418459,1.0397295308294685,3.683038667202896,0.04200000000000159
34.1,-11.039118116607787,2.0445864773678942e-07,0.14999993204871004,-10.72565653693722,0.0286197351589005,-0.8168791723629529,1.0168246859783494,3.627910837226889,0.04399999999999693
34.2,-10.965712293837983,2.0276328720874286e-07,0.1499999434268432,-10.65791432670526,0.01705468148067097,-0.8080813085187454,1.0064542359913762,3.6290838229228433,0.05399999999999494
34.3,-10.881686033012354,2.0082830302994168e-07,0.14999995031969818,-10.599400036529731,0.038069115051358064,-0.7992843413123195,0.9910980235978736,3.564999055059269,0.04000000000000625
34.4,-10.790176272546729,1.9872786099161949e-07,0.14999995434000996,-10.49217487527806,0.02905049703841651,-0.8284473922013819,1.0232340702693112,3.6364228976397555,0.04200000000000159
34.5,-10.692408188513232,1.9649185893807157e-07,0.1499999567462447,-10.38139577354394,0.021918363352244827,-0.8126402458589629,1.0118721697800301,3.6299896988798115,0.0519999999999996
34.6,-10.592838948433187,1.9422342975626572e-07,0.14999995777076233,-10.310899066101822,0.01911748210597725,-0.7745255393002862,0.9667486553802274,3.539864177086876,0.0519999999999996
34.7,-10.49227951481439,1.9194170554639652e-07,0.149999958827676,-10.233117601961476,0.016627168325827966,-0.7278867346198901,0.9154924357686197,3.434740646633859,0.05399999999999494
34.8,-10.384959166278628,1.8951678369982666e-07,0.1499999595708461,-10.092826919430065,0.02257370317983212,-0.6889255589686711,0.8886207508406968,3.316746471818135,0.04200000000000159
34.9,-10.270071762097407,1.869323758835752e-07,0.14999996003795818,-9.976049637711581,0.0005838343848911533,-0.7090024481450051,0.9079286797633574,3.363783509723572,0.0519999999999996
35.0,-10.14470326769523,1.8412550715845393e-07,0.14999996043258096,-9.863020243456065,0.004184889714115252,-0.7552034375992143,0.9480274414349481,3.4926587716564264,0.031999999999996476
35.1,-10.010829421952122,1.8114339842020421e-07,0.14999996048604605,-9.762168685565133,0.019311361159739672,-0.7870703933671185,0.9696937308060924,3.583229518286313,0.04800000000000182
35.2,-9.87041424703132,1.780325595580154e-07,0.14999996052603834,-9.599134524866518,0.01880477232841802,-0.7208553684314954,0.9123241224467206,3.4288014771633115,0.03999999999999915
35.3,-9.726559066257305,1.7486368982947505e-07,0.14999996015332345,-9.377924650294561,0.003338454408172472,-0.6752182743978633,0.8958472161812961,3.3302895120195712,0.044000000000004036
35.4,-9.583078582389819,1.717216950456896e-07,0.14999996009142272,-9.307654868839515,-0.005003885299135955,-0.6324531045468087,0.8295276131234376,3.2264267122985744,0.0519999999999996
35.5,-9.433751639820262,1.684714886455733e-07,0.14999996037879837,-9.19083410369709,0.0217635038652574,-0.5943033781997359,0.7832432776237316,3.1390214044771834,0.04200000000000159
35.6,-9.277289528270257,1.6508748269252008e-07,0.1499999604987254,-9.027032704515445,0.023923735282361597,-0.5429329407720944,0.7371274114495486,3.1245575501440004,0.04999999999999716
35.7,-9.111297192363947,1.6152120758276755e-07,0.14999996068559404,-8.878889617191884,0.01909321686477919,-0.4866696794174137,0.6780310143264866,2.990788578718395,0.04999999999999716
